"ts","twd","pr","at","ws","dp","sr","lr"
2022-06-26,0.405867567567568,0.0648710434525507,19.7634991963704,3.1100029249986,13.5606018066406,281.090895797281,355.45804087321
2022-06-27,0,0.1603687451554,16.0272371927898,2.7905302743117,12.7204554239909,179.721929991463,355.541132609049
2022-06-28,0,0.0451041641150975,15.1664812723796,3.58164857824643,12.7940994262696,175.365407507983,356.771724700928
2022-06-29,0,0.00551527198611742,17.9903452555339,1.90527612964312,13.5616991678874,290.942228445085,350.00240834554
2022-06-30,0,0.438110061547225,18.6827789306641,2.46961522350709,15.1194091796875,222.809448343779,359.022384643555
2022-07-01,0,0.521395241602022,12.2538734436035,2.31281987826029,9.7534055074056,149.234301148293,337.783510843913
2022-07-02,0,8.20077660964221e-08,16.6505104064942,1.91313836971919,11.7775906880697,327.894999027252,300.946487426758
2022-07-03,0,0.0701880306851876,20.3523727416992,1.86329035709302,12.1925852457683,323.060665767329,331.149588267008
2022-07-04,0,0.199303595220044,17.731649017334,2.41509014119705,13.631982421875,198.361700001522,362.831506093343
2022-07-05,0,0.0275606092307423,17.5279594421387,1.69729330639044,12.6161158243816,247.233438874052,346.26060740153
2022-07-06,0.0696393289841566,7.22480952693635e-07,16.9300170898438,2.70953226586183,9.84234517415365,328.714848778443,307.120405832926
2022-07-07,0,0.0137069153018388,14.7996256510417,3.09453577796618,9.06524937947592,220.606045983499,329.38355255127
2022-07-08,0,0.000235180963832053,15.1501848856608,3.36393301685651,8.67385253906252,311.583683971626,308.933447519938
2022-07-09,0,2.60544560518975e-07,16.4151868184408,2.2716030801336,8.25428034464522,320.679459493685,299.096741994222
2022-07-10,0,0.0110067673114879,15.879406229655,3.33986885845661,10.0347915649414,233.421501511165,343.749593098958
2022-07-11,0,5.41860394775995e-07,15.3990887959798,5.09904980659485,8.64412968953451,324.535754001932,294.675378163656
2022-07-12,0,-1.02592232072614e-06,17.5485117594401,3.20771107822657,8.78677647908529,327.752139643766,292.336705525716
2022-07-13,0,1.20220764904625e-05,20.2784261067708,1.53251416484515,10.5385464986165,307.140455377831,328.399012247721
2022-07-14,0,0.000208523228539074,23.0807535807292,2.64040182034175,10.8440249125163,307.451934542274,351.661463419596
2022-07-15,0,-7.1022095392929e-06,19.5616101582845,3.27724660436312,10.0641342163086,302.971309040751,326.884474436442
2022-07-16,0,6.75519364297846e-07,18.6608215332031,3.51015370339155,9.15282211303713,315.675473896631,308.933394114176
2022-07-17,0,9.79040185692763e-06,19.7675593058269,3.70080134272575,8.09086380004885,323.933596783939,295.778602600098
2022-07-18,0,-3.18794536250759e-07,21.7720199584961,2.67085905869802,8.97852859497073,317.577452239891,310.791847229004
2022-07-19,0,4.1146459504778e-06,23.3808494567871,1.70867260048787,10.902235921224,318.284481836172,320.949728647868
2022-07-20,0,0.685752803802188,22.1112482706706,2.56436251103878,15.1541903177898,172.699417194934,380.972716013591
2022-07-21,0,0.00831603253197954,19.2863149007161,1.5795636549592,14.6628280639649,225.695556619593,356.970284779867
2022-07-22,0,0.0814468226201986,21.4963076273601,1.78966764857372,14.409549967448,307.078942520893,339.949089050293
2022-07-23,0,0.283099006488233,19.3169036865235,2.30461692810059,15.2190121968587,161.799454584795,373.589989980062
2022-07-24,0,3.30462600478162e-05,21.1624580383301,1.85919175793727,15.1715370178223,283.414053575446,344.360387166341
2022-07-25,0,0.126239401814644,22.6492668151856,3.00778251389662,15.0168904622396,287.456688210572,358.859483083089
2022-07-26,0,0.457476937110641,17.66529490153,1.85734303543965,13.7970926920573,177.565851498182,370.811192830404
2022-07-27,0,-1.01436265822485e-05,17.5652010599773,2.28121662636598,10.8735392252605,224.818148344833,347.01638285319
2022-07-28,0,0.0277129394944116,18.4669662475586,2.13334322224061,12.767174021403,276.278755530249,334.968625386556
2022-07-29,0,0.494071337987407,16.706751759847,1.90662875771523,13.2471201578776,139.467173562831,362.842002868652
2022-07-30,0,0.00657806604751698,17.2362508138021,2.18456450353066,11.5814491271973,258.4180624388,333.005585988363
2022-07-31,0.266070689655172,1.24537587472181e-06,18.8884318033855,1.82039409379164,11.3023035685222,280.349465091984,321.349792480469
2022-08-01,0.605825535880708,0.0620505263971793,20.1751660664876,2.44056803981463,12.5270566304525,285.862608838691,348.606822967529
2022-08-02,0.156665237651445,0.000699346264890247,19.4813807169597,2.10992136597633,13.4429857889812,279.412504575099,332.747615814209
2022-08-03,0.411768872320596,2.96295694360872e-06,21.8164014180501,1.77255674699942,12.9926175435384,293.920700369907,324.560719807943
2022-08-04,0.827605964585275,6.81939213033426e-05,24.3623532613119,1.97369756301244,14.0972877502442,287.976926671031,353.569250742594
2022-08-05,0.184882106244175,0.143241025973794,21.8710622151693,3.02250749369462,14.9192532857259,231.149351894118,377.378557840983
2022-08-06,0,0.0518383176236057,15.1404205322266,4.48815082510312,13.9034057617188,95.9524983976735,377.178183237712
2022-08-07,0,-1.38138276497557e-05,15.6102005004883,3.25867166618506,13.2972885131836,132.538946155536,364.956495920817
2022-08-08,0,8.59932514174488e-06,17.6732383728028,3.84017331401507,11.7501617431641,285.010428635404,314.967714945475
2022-08-09,0.455792544268406,2.41328262688967e-05,18.5331881205241,4.23829211294651,10.7977399190267,288.735127819605,301.977662404378
2022-08-10,0.97826477166822,4.76295374104059e-06,18.6396054585775,3.38061958054701,10.4597755432129,287.561709895245,301.2872950236
2022-08-11,1.04151477166822,-6.59895658738918e-06,18.9620859781901,2.40713736414909,11.3030156453451,281.358697652797,312.228664398193
2022-08-12,1.23584454799627,-3.82192210205782e-06,18.1451647440593,4.31002897024155,8.24735539754232,287.105569684121,294.522257486979
2022-08-13,1.35302194780988,1.64725565336236e-06,17.9122393290202,3.29721490542094,7.67346598307296,284.434465094043,288.801378885905
2022-08-14,1.69563466915191,0.0387103907604095,18.7069755554199,2.64298137029012,9.88360621134444,224.21595211914,333.848936716716
2022-08-15,0,0.633069148502424,16.1955454508464,2.49669857819875,12.4211390177409,193.056271525949,348.728406270345
2022-08-16,0,1.97237191864967e-05,19.0129727681478,1.78622046858072,11.1266990661621,270.111873749527,331.176124572754
2022-08-17,0.0562557781919851,0.0327957468676535,19.2334164937337,2.746013879776,12.9031972249349,223.086203929144,360.391292572021
2022-08-18,0,0.524109772707561,14.9841222127279,1.78125437597434,13.1650316874187,108.117725160987,365.761899312337
2022-08-19,0,2.10141942815972,13.9876978556316,2.43567193547885,13.2632029215495,35.7028386959767,378.137846628825
2022-08-20,0,0.173144915219154,15.275760904948,2.03050033251444,13.5646072387696,115.180796159034,366.038645426432
2022-08-21,0.00428289841565704,-2.69485255444124e-06,16.1809669494629,1.96173927436272,11.055259958903,248.593674368933,306.534914652507
2022-08-22,0.712664911463187,4.39629438394225e-06,16.7960360209148,2.61270337800185,10.2173604329427,262.085942383957,298.388701121012
2022-08-23,1.66371463187325,-8.4168984670896e-07,17.1115051269531,3.1110505759716,9.08800913492843,264.679949248379,291.054350535075
2022-08-24,2.47397949673812,4.03505396680733e-06,17.7795946756999,3.17838163549701,9.78529256184896,261.44384294839,294.763633728027
2022-08-25,2.60268005591799,2.33180620057283e-06,18.9147036234538,1.61032046377659,12.0957936604818,256.332480742172,309.20836130778
2022-08-26,1.61665862068966,0.91081295189997,18.3512868245443,2.20725911358992,13.7960525512696,194.161647250142,353.334391276042
2022-08-27,0.792994780987884,0.0843870129853409,15.6635375976563,2.48578130453825,13.6383211771648,76.3858348414518,368.33203125
2022-08-28,0.684431547064306,-2.42753462771361e-05,16.6628178914388,3.60463418563207,13.4576571146648,220.031618794934,327.618881225586
2022-08-29,0.818030102516309,-8.54333229464525e-06,17.6531311035156,1.83934144427379,13.3820129394531,228.809259931022,319.539642333984
2022-08-30,1.09791453867661,0.109546804843788,18.5778086344401,1.97998549540838,13.9620287577312,215.407708305443,343.586261749268
2022-08-31,0.660613373718546,0.233700131917734,14.2483790079753,2.5794479350249,12.535728708903,77.7779816066228,358.695584615072
2022-09-01,0.693684342963653,3.07054316787495e-06,13.8940381368001,3.35964481532574,10.5383633931478,178.510709198135,316.84765625
2022-09-02,0.81308578751165,0.0134379937137699,15.1901285807292,1.5482447569569,11.2854540506999,220.237250775099,316.109952290853
2022-09-03,0.837630801491146,0.3715763230288,15.2652577718099,2.13730078438918,11.9227411905925,132.683532924702,353.665467580159
2022-09-04,0.853367474370923,0.02346277914391,16.9350118001302,1.60806438326836,12.5918365478516,196.610556046168,327.665214538574
2022-09-05,1.28771253494874,0.000331445176584566,18.5344304402669,1.84741344799598,13.3797838846843,169.841774550577,345.191252390544
2022-09-06,0.863345573159366,0.433776707892018,17.670541381836,2.15052290260792,13.6275764465332,102.901108286654,369.919048309326
2022-09-07,0.760169571295433,0.323752657304794,17.7972389221192,2.60646097362041,13.5322319030762,141.829154951964,370.261375427246
2022-09-08,0.572319291705499,0.454378543234763,14.7176516215007,2.36856750150522,11.3592633565267,152.992223345907,347.482369740804
2022-09-09,0.54903275862069,0.245099153265111,13.5562288920085,2.24289838224649,10.1290285746257,131.555443030394,345.73003133138
2022-09-10,0.557582805219012,0.277645369333792,12.0002914428711,2.44628160695235,9.58837025960287,87.1088526881116,351.578400929769
2022-09-11,0.549809319664492,0.0986874750994104,13.4038800557454,2.24919332563877,9.55227177937826,192.49946419398,314.209178924561
2022-09-12,0.670887045666356,2.70930211598852e-09,14.8561492919922,1.66777823368708,9.43450698852541,218.714615662893,286.154631296794
2022-09-13,1.15834058713886,0.0118350647121967,18.8880363464356,1.57830075919628,11.6735028584798,197.612810055415,332.093004862467
2022-09-14,0.755540493942218,0.301908121480058,17.4736686706543,2.10383915901184,14.6083783467611,90.8894357681274,376.990257263184
2022-09-15,0.258686999068034,0.431629008481953,13.6005594889323,3.22281826784213,12.6806770324707,45.1205305059751,366.22061920166
2022-09-16,0,0.472356086838166,10.81422068278,2.45236886044343,9.27949676513674,53.0230830907822,354.452465057373
2022-09-17,0,0.305374718073684,6.3797546386719,3.63032306730747,4.2916084289551,74.7550756037235,324.72599919637
2022-09-18,0,0.00650956311790551,8.08023096720382,3.58227595686913,4.53649037679037,176.107157488664,307.616419474284
2022-09-19,0.00686136999068033,0.053344520318016,8.29707107543948,3.09779805938403,3.95350545247396,135.387162804604,303.111780802409
2022-09-20,0.0462724603914259,-9.57286741728088e-08,8.10025049845382,2.87983845671018,3.40145772298177,182.973863840103,273.911768595378
2022-09-21,0.0497411463187325,-5.23797704469568e-08,8.27176055908205,4.59255407750607,3.10725173950198,204.003189980984,250.53537940979
2022-09-22,0.368176421248835,3.98493188077017e-07,9.1144844055176,1.53780406961838,5.12565002441409,193.559236089389,253.553787867228
2022-09-23,0.380318359739049,8.23853709401116e-07,11.2403490702312,1.69205844650666,6.95024261474612,183.280375510454,287.816834767659
2022-09-24,0.577860904007456,0.256262340778752,10.87197265625,1.50797385970751,8.78261337280276,58.9664978732665,348.288647969564
2022-09-25,0.395914119291705,0.394559871617578,9.23648732503256,1.95813490450382,8.30205561319991,54.9356849814455,346.496328989665
2022-09-26,0.172251397949674,0.511227969857828,8.67851028442385,2.55179331203302,6.55132827758791,100.169083262483,336.225887298584
2022-09-27,0,0.792414618927675,6.8042096455892,6.0968713760376,3.99153162638351,78.3495638413976,329.531585693359
2022-09-28,0,1.83177128670892,6.22447102864584,2.20876129468282,4.89164632161459,25.4517771362637,334.612200419108
2022-09-29,0,0.501684735141074,6.48534164428713,1.17520056664944,4.91432978312179,46.6392138085018,332.555065155029
2022-09-30,0,0.026043328196143,7.21418787638351,1.6822730700175,5.78412526448568,72.7107533635572,323.126859029134
2022-10-01,0,0.4220836465106,7.8073669433594,3.33920831978321,6.74707310994467,21.2581300040086,333.77663675944
2022-10-02,0,0.311097053494791,11.9087666829427,4.15034175415834,10.3036107381185,49.0453180743692,358.732728322347
2022-10-03,0.034845852749301,0.0925199340916609,10.347376759847,2.35065052906672,8.56327336629232,116.52176061552,318.378698348999
2022-10-04,0.00986304753028891,-1.53188227325352e-07,10.1109799702962,1.10759455213944,6.87101643880209,148.587125008615,277.918211619059
2022-10-05,0.401142637465051,1.52580308876438e-06,13.5461364746094,1.67305066436529,6.54383494059249,165.761546837476,272.788321812948
2022-10-06,1.41701258154706,3.60675851259392e-07,12.9419901529948,2.80885112285614,9.73637924194338,148.426939460449,294.110204060872
2022-10-07,1.4085950139795,-5.42768809655194e-07,12.3687746683757,1.08094627906879,10.3231547037761,142.28433692983,316.92357635498
2022-10-08,1.43143853681267,0.125022325575249,11.70289255778,2.20823520173629,10.3764447530111,44.5689098139604,358.872919718424
2022-10-09,1.40890675675676,9.85463483023826e-06,9.76022237141927,2.58069894959529,8.42780838012698,88.4872363670729,335.011362711589
2022-10-10,1.40935521901212,0.0857216528028554,12.2795438130697,1.2988587791721,9.22713368733724,83.9300354175891,330.042279561361
2022-10-11,1.40921542404473,0.0576872337070805,12.1668131510417,2.78503744552533,10.2735445658366,107.557915924738,334.779421488444
2022-10-12,1.33820111835974,0.00147229975124219,11.2106313069661,1.34892779588699,10.3295900980632,82.1546723918679,340.54661432902
2022-10-13,1.13062712022367,0.353700197673935,10.5433008829753,1.49005096654097,9.25677897135421,78.4679969305483,332.602369944255
2022-10-14,0.733948229263746,0.324111207374396,11.112212117513,1.8350535929203,9.47012990315756,37.6075116201925,355.232284545898
2022-10-15,0.456327306616962,0.281801032233214,12.8201118469239,2.37245387832324,10.3666714986165,60.8752442857561,345.23221206665
2022-10-16,0.479785321528425,0.000166604014503709,15.0596951802572,1.62211464593808,10.0660313924154,127.691862563292,310.080732981364
2022-10-17,1.10168611369991,-4.85868175322442e-07,14.1900128682454,1.68640833099683,8.32976938883468,135.482862488832,285.445234934489
2022-10-18,1.70595279589935,0.00202571896310152,14.1908749898275,1.52703482160966,10.7785481770833,105.425870272486,322.507714589437
2022-10-19,1.66469962721342,-1.44496112852721e-08,12.8162551879883,1.66151548922062,10.337606048584,131.521851171895,287.876694997152
2022-10-20,1.66696980428705,0.0418739748148103,13.5460360209148,2.2887091388305,9.29372812906905,62.8657964656595,336.931933085124
2022-10-21,1.66724617893756,0.356725188651277,13.458829498291,2.39974032342434,10.0919420878093,34.2318139514343,359.372334798177
2022-10-22,1.29340363466915,0.448245971481233,12.3815119425456,1.78024567415317,8.97271626790365,108.057236773738,311.639589945475
2022-10-23,1.37252856477167,0.147777087420233,14.4536605834961,3.23739327987035,8.79911956787112,100.183083853995,321.748198191325
2022-10-24,1.56120573159366,0.499251474702078,12.2165593465169,2.25067909310261,9.19959030151369,32.0629409863201,345.314047495524
2022-10-25,1.56933932898416,0.0117558420519401,11.5719467163086,1.42133718480666,7.77027028401693,118.92036971543,301.735357920329
2022-10-26,1.56342534948742,0.146362001323494,13.1694313049317,2.09439122676849,8.59103418986007,80.7254580850713,315.088790893555
2022-10-27,1.65608923578751,-1.51548056932331e-07,14.0571253458659,2.06481115271648,6.71866887410482,112.008417553501,295.866316477458
2022-10-28,2.46820904007456,0.00482480261194003,16.1530624389649,2.4668872654438,7.56782302856448,83.3163697080842,332.759680430094
2022-10-29,2.88764221808015,5.46556537509938e-06,17.0586741129558,2.26650274793307,8.04873809814455,107.024341449374,320.133188883464
2022-10-30,3.24815167753961,3.09402295547064e-06,15.1115598042806,1.68488647788763,7.49097468058272,99.3902091487932,300.831645965576
2022-10-31,3.20814408201305,-3.15283726652164e-06,12.9992335001628,1.87043279409409,6.13089523315432,97.8521081371388,279.401752471924
2022-11-01,3.14274748369059,0.00645653419126309,11.151762898763,2.09202923377355,7.71888885498049,57.4578208012972,321.709955851237
2022-11-02,3.02289403541473,0.0322196444061547,8.8301890055339,1.63453835745653,7.03762207031252,43.626993484019,311.429824193319
2022-11-03,2.69373289841566,0.480453484656437,8.38140513102218,2.50109853843848,4.92194519042971,78.5221071776856,299.298816680908
2022-11-04,2.32956104380242,0.422493826470751,5.6971425374349,2.7887448122104,2.86657485961916,70.8919459227861,311.712376912435
2022-11-05,1.89758373718546,0.317720603181077,3.51978708902999,2.05138251185417,2.26348520914718,25.7231844697477,300.760094324748
2022-11-06,1.74323164026095,0.014159422410402,4.37626673380538,1.47190356999636,0.433307902018271,87.047480626381,268.764915466309
2022-11-07,1.83507847157502,0.0054653610207301,8.18796183268233,1.98483356585105,3.60526682535811,89.018532744182,282.156072616577
2022-11-08,1.85458620689655,-7.52847303904976e-07,9.42299168904623,1.80107843875885,2.23350550333663,87.1661481486323,270.867376963298
2022-11-09,1.87745177073625,0.331283301193101,9.02555236816409,2.01454037427902,5.32474670410159,36.2058332479986,330.920201619466
2022-11-10,1.77792106244175,0.125174713491795,7.65436579386397,1.61812757203976,6.41755447387698,84.5456588500723,287.013840357463
2022-11-11,1.75293751164958,-7.95095505351506e-07,6.50529632568362,1.12799320121606,4.54567108154299,86.8967844089493,264.55109723409
2022-11-12,1.88156859273066,2.31193780564354e-07,6.7214179992676,1.12221039583286,4.06084721883138,80.1871578268474,271.100760777791
2022-11-13,1.79680452003728,-6.22236373537532e-07,4.29232050577804,1.10533139978846,3.40063120524093,65.1774878737051,279.388753255208
2022-11-14,1.77422581547064,0.320660730333088,7.31799723307296,2.44863284130891,2.66890614827474,24.1862565827711,320.147125879924
2022-11-15,1.87285768872321,0.00535960630495917,7.80908355712893,1.78929959734281,2.85868225097659,47.9018478052555,313.556697209676
2022-11-16,1.77603620689655,0.219136257390896,6.85103123982748,2.04284793635209,4.91645838419601,56.6622619687696,302.872589111328
2022-11-17,1.79479911463187,0.313848332714012,7.61547876993819,2.96107665201028,4.14771677652999,36.9066028188633,324.075726826986
2022-11-18,1.52663872320596,0.688509020819765,4.10328699747726,3.69686290125052,2.67488250732424,17.2885567538906,317.907936096191
2022-11-19,1.31342474370923,0.0342733859363307,3.19409713745119,2.15025101105372,2.13165308634444,53.055819250391,297.187033971151
2022-11-20,0.935032851817335,0.202369379269006,2.31921157836916,3.54790980617205,0.855545298258505,35.049993236879,305.509871164958
2022-11-21,0.895151724137931,0.0762757329940236,3.44105173746749,3.60509303708871,-0.106564585367835,61.9786847942742,292.202063878377
2022-11-22,0.899654473438956,0.246128431040537,2.64765446980795,2.97756025195122,0.954854583740257,28.0755101583394,308.240960439046
2022-11-23,0.871942870456664,0.365319120438256,2.70378011067709,2.03622989853223,-0.121893310546852,73.4998222837846,276.586281458537
2022-11-24,0.859384016775396,0.0682569093753989,3.55904159545901,2.64364869892597,1.49274215698244,24.2413333101237,286.284493764242
2022-11-25,0.87927064305685,0.223685509138969,4.0788233439128,1.74193084736665,1.27819595336916,31.5962996638627,308.285733540853
2022-11-26,0.873126048462255,0.028156975759701,2.52970911661788,1.33830741296212,0.941425577799521,64.5977961161213,257.793231328328
2022-11-27,0.910838117427773,-1.56778282030719e-06,2.70267893473311,2.0963824937741,-4.22444508870439,56.0777493812493,259.94223467509
2022-11-28,1.05104748369059,0.0721614185948122,5.31859868367513,2.05450946589311,0.0348665873210052,34.978844983445,308.774609883626
2022-11-29,1.12546654240447,0.299956729635596,2.98622411092123,1.42602185408274,1.95151926676436,17.4273545824496,318.88790512085
2022-11-30,1.11839333643989,0.0719362461143949,1.15511601765951,3.24493083854516,0.350581105550134,17.2081522535785,313.851912180583
2022-12-01,1.10232506989748,0.0108344947414783,-0.383978271484352,3.78136493265629,-0.880551401774085,14.7679137794718,305.944849650065
2022-12-02,1.09354007455732,0.00352154356506655,0.128625488281273,1.51182616502047,-1.37782643636064,28.6867784369291,286.810318628947
2022-12-03,1.12016533084809,-2.06629442563629e-06,0.285469309488974,2.28256476422151,-1.97976913452146,48.2333308765568,260.189443588257
2022-12-04,1.1052730195713,0.129952951884737,0.69602991739913,1.44272179404895,0.0668566385905365,21.0870029998502,300.58771387736
2022-12-05,1.01846752096925,0.141999114294473,0.613749440511071,1.89892399062713,-0.0444180806477448,32.3933074456387,297.879140218099
2022-12-06,1.05521039142591,0.000151782328405403,-0.840236409505167,1.15748314062754,-2.21466420491532,60.3956286618389,239.862453460693
2022-12-07,1.07474711090401,0.0259701083741675,-0.884773000081339,1.1482429827253,-1.6633590698242,19.5540688399099,300.323616027832
2022-12-08,1.08419850885368,0.00519913979472975,-1.08345896402994,1.21059749275446,-2.62016398111979,55.4227476101854,265.67422358195
2022-12-09,1.0601367194781,0.15498819591024,-0.411290232340491,1.12438041716814,-2.09409815470377,17.7675407574085,306.737962086995
2022-12-10,1.08904082013048,0.334906143136322,-2.14470392862955,1.81030532469352,-2.71541824340818,21.5176296468999,299.648619333903
2022-12-11,1.13785097856477,0.0331666216606455,-7.12522989908854,1.73969003806512,-8.4397084554036,58.516666103494,225.629021962484
2022-12-12,2.55333760484623,6.67608154098313e-05,-9.49250640869138,1.55367884039879,-11.2460909525553,63.1880718379398,182.463904062907
2022-12-13,4.15197520969245,0.054201584790197,-6.30662384033201,1.67462377498547,-7.94062016805009,25.973407263106,262.745755513509
2022-12-14,1.25226276794035,0.333987139048986,0.595037078857445,2.02730520069599,-0.812198384602823,13.011325096315,315.516087849935
2022-12-15,1.03981905871389,0.0368027246260378,1.54535064697268,1.74059542516867,0.875526682535849,27.9707711194496,308.179265340169
2022-12-16,0.999441239515377,0.308785494028901,-2.25117212931315,1.37792428086201,-2.98771260579423,18.6116635781364,300.539892832438
2022-12-17,1.09231528424977,0.00460052492279376,-4.99447097778318,1.99678487579028,-5.96127166748045,40.433465598219,250.021542231242
2022-12-18,1.32712893755825,1.40567625805943e-06,-2.59728215535478,2.39710598190626,-5.87178777058915,63.4494825222355,222.129006067912
2022-12-19,1.47529860205033,5.88248161292881e-05,4.10865809122726,1.44995462646087,-1.50601806640623,54.4706637859344,276.165883382161
2022-12-20,1.5389784249767,5.63263916397716e-06,6.78748219807943,1.38641136884689,1.16350453694662,36.3295929793142,299.245990753174
2022-12-21,1.4975215750233,0.175366580896783,6.41624476114913,1.82166114449501,3.69821701049807,11.2207904227786,321.975109100342
2022-12-22,1.28834189189189,0.197732950444333,6.6117823282878,4.45812917749087,3.04545873006185,10.9955787929648,324.057195027669
2022-12-23,1.06720894687791,0.655905681972702,7.83008092244467,4.56017829974492,5.47475585937502,5.92717117635645,343.606231689453
2022-12-24,0.923158480894688,0.457878003983448,6.17638804117843,2.93090457717578,4.3788950602214,7.91997234817002,335.542149861654
2022-12-25,0.85876136999068,0.0450944450611693,7.53614451090499,1.80589983860652,4.11052856445315,56.547334689094,281.016602198283
2022-12-26,0.889332432432432,0.818712997249994,6.76285832722982,3.09317497909069,4.41023788452151,11.5566709289948,317.740675608317
2022-12-27,0.698957968313141,0.255098610916818,2.67119115193685,1.90616958340009,1.25703074137374,26.6857691416129,288.385344823201
2022-12-28,0.48763578751165,2.78787189008275e-06,3.04779205322268,2.18500610689322,-1.78566843668619,52.5137707898005,240.158098856608
2022-12-29,0.534060065237651,0.120694431721053,5.28997701009115,2.92086999615033,-0.704111480712868,37.2981975259172,302.803088506063
2022-12-30,0.494947576887232,0.646522195099607,4.81170298258468,2.27639242013296,2.17224273681643,37.4622967071627,308.422118504842
2022-12-31,0.494947576887232,0.00700084658281604,10.3652651468913,3.60438349843025,3.1973536173503,53.7758193304956,305.319753011068
